divipola,municipio,departamento,mmi_max,mmi_media,vs30_medio,pob_total,pob_cabecera,pob_rural,def_cualitativo,def_habitacional,menciones,menciones_nacional,menciones_regional,indice,rank,desliz_max,desliz_km2,licuef_max,licuef_km2,licuef_frac
05093,BETULIA,ANTIOQUIA,5.699999809265137,5.1954545974731445,794.1455078125,17068.0,5204.0,11864.0,66.96823120117188,69.68230652809143,0,0,0,1224.9771141402148,238,0.0024,0.0,0.0,0.0,0.0
25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,6.099999904632568,5.05396842956543,728.626708984375,8443.0,3587.0,4856.0,55.2031364440918,59.7291522026062,0,0,0,1197.1042409534848,239,0.0014,0.0,0.0948,0.0,0.0
05579,PUERTO BERRÍO,ANTIOQUIA,5.599999904632568,4.923902988433838,396.40435791015625,39161.0,33521.0,5640.0,27.031719207763672,48.51664924621582,0,0,0,1072.925436403984,240,0.0008,0.0,0.0,0.0,0.0
05809,TITIRIBÍ,ANTIOQUIA,5.800000190734863,5.260283470153809,824.1673583984375,11582.0,5420.0,6162.0,36.42083358764648,37.67913484573364,0,0,0,899.1885342861497,241,0.0114,0.0,0.0,0.0,0.0
25488,NILO,CUNDINAMARCA,5.699999809265137,5.100877285003662,611.0171508789062,11069.0,3742.0,7327.0,45.08283233642578,50.12336826324463,2,2,0,897.3071134976191,242,0.0021,0.0,0.0683,0.0,0.0
05837,TURBO,ANTIOQUIA,5.300000190734863,5.0048508644104,213.14273071289065,130286.0,54107.0,76179.0,47.99462127685547,86.62039947509766,1,0,1,770.1854801420669,243,0.0006,0.0,0.0,0.0,0.0
19473,MORALES,CAUCA,5.5,4.6579365730285645,669.7968139648438,46001.0,2249.0,43752.0,44.373416900634766,67.03654479980469,13,10,3,738.4286130337956,244,0.0016,0.0,0.0,0.0,0.0
68190,CIMITARRA,SANTANDER,5.599999904632568,4.956646919250488,313.7279052734375,33807.0,16109.0,17698.0,28.985857009887695,53.35428428649902,0,0,0,724.7249509640451,245,0.0012,0.0,0.0,0.0,0.0
41524,PALERMO,HUILA,5.599999904632568,4.8063130378723145,580.7654418945312,26662.0,12650.0,14012.0,47.93085861206055,56.106483459472656,0,0,0,724.3327709908707,246,0.0023,0.0,0.0,0.0,0.0
19548,PIENDAMÓ - TUNÍA,CAUCA,5.5,4.9202189445495605,491.87652587890625,42986.0,14339.0,28647.0,37.22857666015625,49.24581527709961,0,0,0,688.8719799936051,247,0.0013,0.0,0.0,0.0,0.0
25324,GUATAQUÍ,CUNDINAMARCA,5.900000095367432,5.324719429016113,617.39208984375,3195.0,1612.0,1583.0,59.13043594360352,66.85990476608276,0,0,0,676.762244351497,248,0.0015,0.0,0.0616,0.0,0.0
19001,POPAYÁN,CAUCA,5.300000190734863,4.690248966217041,489.4201354980469,355347.0,291391.0,63956.0,17.981311798095703,30.97236061096191,8,6,2,650.7081624126544,249,0.0012,0.0,0.0,0.0,0.0
05264,ENTRERRÍOS,ANTIOQUIA,5.599999904632568,5.084186553955078,501.0055847167969,12894.0,6834.0,6060.0,31.332618713378903,32.26152187585831,0,0,0,624.2475827946422,250,0.0008,0.0,0.0049,0.0,0.0
05467,MONTEBELLO,ANTIOQUIA,5.699999809265137,5.251316070556641,831.2658081054688,6477.0,2064.0,4413.0,49.85380172729492,52.24171590805054,0,0,0,584.9544735804585,251,0.0022,0.0,0.0,0.0,0.0
05761,SOPETRÁN,ANTIOQUIA,5.699999809265137,4.815981388092041,732.5146484375,16647.0,7566.0,9081.0,42.10311126708984,44.06710469722748,0,0,0,548.7621392847018,252,0.0025,0.0,0.0328,0.0,0.0
05284,FRONTINO,ANTIOQUIA,5.800000190734863,4.860832214355469,677.6080322265625,21808.0,9747.0,12061.0,38.67836380004883,52.95874500274658,5,5,0,544.8566822873883,253,0.0037,0.0,0.2638,1.0652577150065148,0.0007691124442393
27615,RIOSUCIO,CHOCÓ,5.400000095367432,4.730829238891602,368.4631042480469,30386.0,14861.0,15525.0,10.769230842590332,99.57980060577393,0,0,0,496.53861763341786,254,0.0013,0.0,0.0,0.0,0.0
19130,CAJIBÍO,CAUCA,5.5,4.74772310256958,534.7293090820312,46986.0,1830.0,45156.0,67.57845306396484,81.73301982879639,1,1,0,490.103711475536,255,0.0014,0.0,0.0,0.0,0.0
25260,EL ROSAL,CUNDINAMARCA,5.400000095367432,4.869662761688232,480.82470703125,27654.0,25305.0,2349.0,20.254880905151367,26.369306087493896,0,0,0,472.7290293504212,256,0.0008,0.0,0.0,0.0,0.0
68101,BOLÍVAR,SANTANDER,5.599999904632568,4.628015518188477,522.9226684570312,11573.0,2008.0,9565.0,33.41748046875,63.20605659484863,0,0,0,448.53479187997584,257,0.0012,0.0,0.0,0.0,0.0
25035,ANAPOIMA,CUNDINAMARCA,5.5,5.036065578460693,608.56884765625,17306.0,8148.0,9158.0,39.41971969604492,46.05148220062256,0,0,0,414.2636919604115,258,0.0017,0.0,0.002,0.0,0.0
41799,TELLO,HUILA,5.599999904632568,4.698872089385986,607.3135375976562,12653.0,5621.0,7032.0,52.66904067993164,57.81300687789917,0,0,0,413.89626462096504,259,0.0009,0.0,0.0261,0.0,0.0
05036,ANGELÓPOLIS,ANTIOQUIA,5.599999904632568,5.212048053741455,798.428955078125,6214.0,2556.0,3658.0,47.73519134521485,51.21951198577881,0,0,0,386.0774827277582,260,0.0039,0.0,0.0,0.0,0.0
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,5.699999809265137,4.817836761474609,761.666748046875,28673.0,18671.0,10002.0,32.483604431152344,36.57963228225708,0,0,0,377.0670874047436,261,0.0018,0.0,0.035,0.0,0.0
05055,ARGELIA,ANTIOQUIA,5.699999809265137,5.122040748596191,808.839599609375,8242.0,3934.0,4308.0,49.02826690673828,59.319786071777344,0,0,0,372.2347239696773,262,0.0052,0.0,0.001,0.0,0.0
25168,CHAGUANÍ,CUNDINAMARCA,6.0,4.9803466796875,755.3889770507812,4402.0,1304.0,3098.0,61.36882019042969,67.37642478942871,0,0,0,365.9205934045324,263,0.0013,0.0,0.0587,0.0,0.0
05660,SAN LUIS,ANTIOQUIA,5.599999904632568,4.985991954803467,655.3470458984375,14593.0,8836.0,5757.0,36.18172073364258,44.077880859375,0,0,0,361.386743242995,264,0.0039,0.0,0.0213,0.0,0.0
05059,ARMENIA,ANTIOQUIA,5.800000190734863,5.196396350860596,771.2395629882812,5292.0,1927.0,3365.0,45.022193908691406,47.93912482261658,0,0,0,358.7450428233856,265,0.006,0.0,0.0036,0.0,0.0
41132,CAMPOALEGRE,HUILA,5.5,4.584051609039307,588.21142578125,31970.0,24372.0,7598.0,36.7369384765625,42.83145332336426,0,0,0,356.1800254266738,266,0.0009,0.0,0.0,0.0,0.0
19137,CALDONO,CAUCA,5.400000095367432,4.7943339347839355,612.1747436523438,45131.0,1751.0,43380.0,51.009708404541016,61.786407470703125,0,0,0,355.13813779822686,267,0.0014,0.0,0.0,0.0,0.0
05313,GRANADA,ANTIOQUIA,5.699999809265137,5.0255208015441895,648.0521240234375,10502.0,5873.0,4629.0,34.916202545166016,37.21291255950928,0,0,0,353.85857474213367,268,0.0012,0.0,0.0077,0.0,0.0
05197,COCORNÁ,ANTIOQUIA,5.599999904632568,5.004115104675293,736.0020751953125,16099.0,7397.0,8702.0,47.33646774291992,51.68429374694824,0,0,0,348.09276556039174,269,0.0036,0.0,0.0012,0.0,0.0
05652,SAN FRANCISCO,ANTIOQUIA,5.800000190734863,5.0872931480407715,677.934326171875,6089.0,2820.0,3269.0,35.8085823059082,52.20022201538086,0,0,0,331.9323117802511,270,0.0027,0.0,0.0149,0.0,0.0
19809,TIMBIQUÍ,CAUCA,5.400000095367432,4.740242958068848,455.1220703125,29935.0,6800.0,23135.0,15.870378494262695,96.86331367492676,0,0,0,288.470330026865,271,0.0016,0.0,0.0,0.0,0.0
05237,DONMATÍAS,ANTIOQUIA,5.5,4.851485252380371,612.64404296875,19849.0,13085.0,6764.0,23.903369903564453,24.62386155128479,0,0,0,285.2088259621174,272,0.0008,0.0,0.0,0.0,0.0
25483,NARIÑO,CUNDINAMARCA,5.900000095367432,5.254716396331787,652.6303100585938,2492.0,1846.0,646.0,40.69767379760742,44.418604135513306,0,0,0,284.0553293855625,273,0.0015,0.0,0.0136,0.0,0.0
25599,APULO,CUNDINAMARCA,5.599999904632568,5.0447998046875,643.558349609375,8689.0,4215.0,4474.0,40.19505310058594,52.73423767089844,0,0,0,249.29563922088343,274,0.0024,0.0,0.0077,0.0,0.0
73226,CUNDAY,TOLIMA,5.699999809265137,4.943907260894775,667.76171875,9076.0,2608.0,6468.0,58.27015686035156,70.26188659667969,0,0,0,228.90517783941337,275,0.0015,0.0,0.0464,0.0,0.0
05044,ANZÁ,ANTIOQUIA,5.599999904632568,5.033590793609619,783.8640747070312,7737.0,1663.0,6074.0,62.375770568847656,66.11453056335449,0,0,0,222.29788483801093,276,0.0025,0.0,0.0066,0.0,0.0
25175,CHÍA,CUNDINAMARCA,5.199999809265137,4.358750343322754,501.9812622070313,177550.0,139448.0,38102.0,19.873939514160156,24.098097324371334,2,2,0,214.49326624858168,277,0.0008,0.0,0.0,0.0,0.0
25745,SIMIJACA,CUNDINAMARCA,5.400000095367432,4.577894687652588,512.9452514648438,14680.0,9597.0,5083.0,24.57843589782715,28.078691482543945,0,0,0,192.55369593692313,278,0.001,0.0,0.0,0.0,0.0
05887,YARUMAL,ANTIOQUIA,5.5,4.47128963470459,653.8197021484375,41853.0,30156.0,11697.0,34.20427703857422,37.35374474525452,0,0,0,189.37082098483484,279,0.0007,0.0,0.0,0.0,0.0
25099,BOJACÁ,CUNDINAMARCA,5.599999904632568,4.8194169998168945,585.0951538085938,11019.0,9176.0,1843.0,19.259992599487305,23.026097536087036,0,0,0,179.1720194265701,280,0.0013,0.0,0.0,0.0,0.0
25885,YACOPÍ,CUNDINAMARCA,5.699999809265137,4.673755168914795,674.736328125,10779.0,3433.0,7346.0,27.229339599609375,75.91057586669922,0,0,0,177.83100541417522,281,0.0024,0.0,0.2061,0.2130515430013029,0.0002218770800976
05021,ALEJANDRÍA,ANTIOQUIA,5.800000190734863,4.99770975112915,540.4641723632812,5347.0,3022.0,2325.0,32.7312126159668,37.28323554992676,0,0,0,176.6309395862663,282,0.0009,0.0,0.2635,0.6391546290039088,0.0049423393739703
05480,MUTATÁ,ANTIOQUIA,5.400000095367432,4.529476165771484,562.7149658203125,13717.0,5451.0,8266.0,22.746023178100582,71.62640190124512,1,1,0,174.7729580367885,283,0.0013,0.0,0.0,0.0,0.0
05240,EBÉJICO,ANTIOQUIA,5.599999904632568,4.932758331298828,772.3120727539062,12571.0,2762.0,9809.0,50.417972564697266,52.11598718166351,0,0,0,163.2907304599823,284,0.0042,0.0,0.0045,0.0,0.0
05649,SAN CARLOS,ANTIOQUIA,5.5,4.897241592407227,615.158203125,16961.0,7985.0,8976.0,30.82410430908203,35.72367238998413,0,0,0,160.61132805718273,285,0.0024,0.0,0.0015,0.0,0.0
25368,JERUSALÉN,CUNDINAMARCA,5.699999809265137,5.102212905883789,695.7513427734375,2115.0,886.0,1229.0,67.9918441772461,75.63710403442383,0,0,0,159.90227527983305,286,0.0015,0.0,0.0101,0.0,0.0
25386,LA MESA,CUNDINAMARCA,5.400000095367432,4.825516700744629,688.8421020507812,38076.0,22548.0,15528.0,26.20775032043457,31.9147047996521,0,0,0,156.17228835104552,287,0.0012,0.0,0.0017,0.0,0.0
25878,VIOTÁ,CUNDINAMARCA,5.400000095367432,4.752912521362305,742.0950927734375,13496.0,5292.0,8204.0,34.90245819091797,55.21628379821777,0,0,0,153.96991088301314,288,0.0027,0.0,0.0043,0.0,0.0
05172,CHIGORODÓ,ANTIOQUIA,5.300000190734863,4.67883825302124,380.0864562988281,56664.0,47673.0,8991.0,27.50135612487793,41.770700454711914,0,0,0,146.21859404367896,289,0.0008,0.0,0.0,0.0,0.0
41615,RIVERA,HUILA,5.400000095367432,4.52151346206665,646.4282836914062,29544.0,14137.0,15407.0,44.830657958984375,48.44028353691101,0,0,0,140.79543142938147,290,0.001,0.0,0.0,0.0,0.0
05206,CONCEPCIÓN,ANTIOQUIA,5.699999809265137,4.977450847625732,564.4088134765625,5136.0,2251.0,2885.0,50.99715042114258,53.13390254974365,0,0,0,132.25096426761803,291,0.001,0.0,0.2121,0.2130515430013029,0.0010559662090813
05308,GIRARDOTA,ANTIOQUIA,5.300000190734863,4.621951103210449,769.7633666992188,62138.0,34131.0,28007.0,31.32333755493164,32.60104286670685,0,0,0,126.57329342411452,292,0.0009,0.0,0.0,0.0,0.0
05347,HELICONIA,ANTIOQUIA,5.5,5.039495944976807,800.1721801757812,4961.0,2262.0,2699.0,56.646705627441406,58.44311285018921,0,0,0,123.18784148822864,293,0.0025,0.0,0.0,0.0,0.0
25580,PULÍ,CUNDINAMARCA,5.599999904632568,5.049246311187744,731.3798828125,3731.0,1043.0,2688.0,67.78455352783203,72.25609827041626,0,0,0,121.74608106225652,294,0.001,0.0,0.0017,0.0,0.0
19780,SUÁREZ,CAUCA,5.400000095367432,4.685025215148926,724.7693481445312,38524.0,6828.0,31696.0,53.040802001953125,76.58455276489258,0,0,0,109.3437491528471,295,0.0018,0.0,0.0,0.0,0.0
05667,SAN RAFAEL,ANTIOQUIA,5.5,4.796448230743408,646.6773681640625,17572.0,9133.0,8439.0,45.68516540527344,48.81087327003479,0,0,0,107.2353354032344,296,0.001,0.0,0.0816,0.0,0.0
05690,SANTO DOMINGO,ANTIOQUIA,5.400000095367432,4.756410121917725,638.10986328125,13568.0,3461.0,10107.0,72.04106140136719,73.973428606987,5,5,0,101.1349095642329,297,0.0008,0.0,0.0,0.0,0.0
73555,PLANADAS,TOLIMA,5.599999904632568,4.779031276702881,763.8629760742188,27457.0,7888.0,19569.0,43.07862854003906,77.09223556518555,0,0,0,100.7121016257426,298,0.0097,0.0,0.0012,0.0,0.0
73352,ICONONZO,TOLIMA,5.699999809265137,4.719069480895996,755.2981567382812,12523.0,3867.0,8656.0,42.23064422607422,54.92690849304199,0,0,0,99.27828257923356,299,0.0022,0.0,0.0026,0.0,0.0
25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,5.199999809265137,4.496190547943115,537.3085327148438,48587.0,38660.0,9927.0,22.105262756347656,24.615384101867676,0,0,0,88.6175275293005,300,0.0008,0.0,0.0,0.0,0.0
25875,VILLETA,CUNDINAMARCA,5.300000190734863,4.828168869018555,711.1626586914062,29687.0,21584.0,8103.0,26.094831466674805,32.53063344955444,0,0,0,87.60176146247885,301,0.0021,0.0,0.004,0.0,0.0
05670,SAN ROQUE,ANTIOQUIA,5.300000190734863,4.8449883460998535,543.5419311523438,24855.0,8391.0,16464.0,57.082725524902344,62.959364891052246,0,0,0,80.92817112074056,302,0.001,0.0,0.0,0.0,0.0
05086,BELMIRA,ANTIOQUIA,5.599999904632568,4.862126350402832,609.8245239257812,6148.0,1827.0,4321.0,60.07677459716797,64.04350519180298,0,0,0,77.00924136786112,303,0.001,0.0,0.0,0.0,0.0
19821,TORIBÍO,CAUCA,5.300000190734863,4.669309139251709,797.8221435546875,40488.0,2185.0,38303.0,51.24140167236328,69.62309455871582,0,0,0,76.408459712732,304,0.0018,0.0,0.0,0.0,0.0
19807,TIMBÍO,CAUCA,5.300000190734863,4.64642858505249,460.3218994140625,39534.0,15712.0,23822.0,26.524444580078125,42.880001068115234,0,0,0,72.10432219407673,305,0.0009,0.0,0.0,0.0,0.0
05501,OLAYA,ANTIOQUIA,5.599999904632568,4.6697678565979,788.8756103515625,3496.0,397.0,3099.0,59.87779998779297,64.25661849975586,3,3,0,70.13687865658211,306,0.0018,0.0,0.0116,0.0,0.0
05890,YOLOMBÓ,ANTIOQUIA,5.400000095367432,4.721164226531982,534.1056518554688,25236.0,8119.0,17117.0,66.04312133789062,73.4939775466919,0,0,0,61.898564765919765,307,0.001,0.0,0.0,0.0,0.0
73873,VILLARRICA,TOLIMA,5.699999809265137,4.696990966796875,737.6769409179688,5290.0,2049.0,3241.0,42.305686950683594,60.45905113220215,0,0,0,61.329734501327614,308,0.0019,0.0,0.0516,0.0,0.0
41078,BARAYA,HUILA,5.5,4.533035755157471,697.116455078125,8137.0,3849.0,4288.0,47.008548736572266,54.385966777801514,0,0,0,58.52276153784791,309,0.0012,0.0,0.0,0.0,0.0
05234,DABEIBA,ANTIOQUIA,5.400000095367432,4.4502787590026855,732.603759765625,24937.0,10272.0,14665.0,33.5804557800293,63.75737190246582,2,2,0,56.52412505015925,310,0.0018,0.0,0.0,0.0,0.0
25290,FUSAGASUGÁ,CUNDINAMARCA,5.199999809265137,4.695361137390137,693.1350708007812,162844.0,141800.0,21044.0,15.538233757019045,17.364567518234253,1,1,0,55.98448532404175,311,0.0015,0.0,0.0,0.0,0.0
05658,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA,5.400000095367432,4.817600250244141,567.9567260742188,4070.0,2643.0,1427.0,41.39004135131836,43.46473026275635,0,0,0,55.82129511574883,312,0.0007,0.0,0.0,0.0,0.0
05656,SAN JERÓNIMO,ANTIOQUIA,5.400000095367432,4.695000171661377,808.8536987304688,18757.0,8640.0,10117.0,41.70760345458984,43.83625841140747,0,0,0,55.31476942763733,313,0.0029,0.0,0.0,0.0,0.0
15676,SAN MIGUEL DE SEMA,BOYACÁ,5.400000095367432,4.664210796356201,419.6788940429687,3081.0,521.0,2560.0,63.407257080078125,68.34677314758301,0,0,0,52.354704052088486,314,0.0007,0.0,0.0,0.0,0.0
25596,QUIPILE,CUNDINAMARCA,5.400000095367432,4.863077163696289,745.555419921875,5561.0,987.0,4574.0,61.753807067871094,72.4166316986084,0,0,0,49.47528596809688,315,0.0016,0.0,0.0004,0.0,0.0
05310,GÓMEZ PLATA,ANTIOQUIA,5.5,4.6160712242126465,635.7532348632812,10420.0,5649.0,4771.0,43.56402587890625,46.104982137680054,0,0,0,46.55008991448192,316,0.0013,0.0,0.0,0.0,0.0
25486,NEMOCÓN,CUNDINAMARCA,5.199999809265137,4.505102157592773,510.7887878417969,15058.0,8253.0,6805.0,37.37648391723633,41.32905316352844,0,0,0,45.02639730756223,317,0.0007,0.0,0.0,0.0,0.0
25295,GACHANCIPÁ,CUNDINAMARCA,5.300000190734863,4.397727012634277,555.29541015625,21830.0,15981.0,5849.0,20.736900329589844,24.23625230789185,0,0,0,42.07956501692499,318,0.0007,0.0,0.0,0.0,0.0
25851,ÚTICA,CUNDINAMARCA,5.400000095367432,4.9178948402404785,644.2084350585938,4344.0,2706.0,1638.0,48.36165237426758,58.616506576538086,0,0,0,40.91589134286064,319,0.0022,0.0,0.0,0.0,0.0
05150,CAROLINA,ANTIOQUIA,5.400000095367432,4.757432460784912,561.3013916015625,3932.0,2993.0,939.0,26.831148147583008,28.835774183273315,24,24,0,26.19006135422012,320,0.0009,0.0,0.0,0.0,0.0
41885,YAGUARÁ,HUILA,5.400000095367432,4.703293323516846,517.8296508789062,8074.0,6736.0,1338.0,23.549488067626953,25.511945366859436,0,0,0,23.97624741619233,321,0.0009,0.0,0.0,0.0,0.0
05125,CAICEDO,ANTIOQUIA,5.300000190734863,4.888725280761719,811.3921508789062,9134.0,2131.0,7003.0,69.77352142333984,71.68989777565002,24,22,2,23.349152547254334,322,0.0017,0.0,0.0,0.0,0.0
05142,CARACOLÍ,ANTIOQUIA,5.5,4.886153697967529,503.6761474609375,4482.0,2771.0,1711.0,52.33333206176758,61.466665267944336,0,0,0,23.125157002634904,323,0.0013,0.0,0.0,0.0,0.0
52250,EL CHARCO,NARIÑO,5.199999809265137,4.276501178741455,509.2968444824219,22503.0,7530.0,14973.0,13.12937068939209,98.63636684417725,0,0,0,23.055162827048296,324,0.0011,0.0,0.0,0.0,0.0
25317,GUACHETÁ,CUNDINAMARCA,5.300000190734863,4.354335308074951,547.3017578125,15106.0,7757.0,7349.0,33.75148010253906,36.37869906425476,0,0,0,22.624216187499663,325,0.0007,0.0,0.0,0.0,0.0
19256,EL TAMBO,CAUCA,5.300000190734863,4.24552059173584,730.8097534179688,58555.0,2546.0,56009.0,42.873023986816406,70.44389724731445,0,0,0,22.336612075284005,326,0.0022,0.0,0.0,0.0,0.0
05893,YONDÓ,ANTIOQUIA,5.400000095367432,4.814383029937744,268.08831787109375,22429.0,11856.0,10573.0,24.10763359069824,61.92568397521973,0,0,0,21.368637519146137,327,0.0009,0.0,0.0,0.0,0.0
25123,CACHIPAY,CUNDINAMARCA,5.300000190734863,4.799999713897705,696.5352172851562,10366.0,4356.0,6010.0,27.57847595214844,32.95964193344116,0,0,0,21.183075067229936,328,0.0013,0.0,0.0,0.0,0.0
25148,CAPARRAPÍ,CUNDINAMARCA,5.400000095367432,4.75032377243042,763.1543579101562,11089.0,3561.0,7528.0,45.73849868774414,71.0895881652832,0,0,0,19.79380789353472,329,0.0024,0.0,0.0017,0.0,0.0
05038,ANGOSTURA,ANTIOQUIA,5.300000190734863,4.6740522384643555,563.0183715820312,12558.0,3193.0,9365.0,67.4306411743164,69.7225592136383,0,0,0,18.02045892968977,330,0.001,0.0,0.0,0.0,0.0
25377,LA CALERA,CUNDINAMARCA,5.300000190734863,4.429845809936523,700.7086791992188,44374.0,18940.0,25434.0,26.8399658203125,28.39109981060028,0,0,0,16.766331197678138,331,0.0008,0.0,0.0,0.0,0.0
25328,GUAYABAL DE SÍQUIMA,CUNDINAMARCA,5.300000190734863,4.825000286102295,713.1200561523438,5227.0,1600.0,3627.0,33.16474151611328,39.45086860656738,0,0,0,16.07125220371232,332,0.0015,0.0,0.0,0.0,0.0
25740,SIBATÉ,CUNDINAMARCA,5.199999809265137,4.658064842224121,619.4749755859375,40496.0,27027.0,13469.0,24.882152557373047,27.331547021865845,0,0,0,15.328752754975245,333,0.001,0.0,0.0,0.0,0.0
19517,PÁEZ,CAUCA,5.300000190734863,4.4090399742126465,780.2778930664062,54283.0,2463.0,51820.0,64.5396499633789,80.54922103881836,0,0,0,14.029381824928672,334,0.0254,0.0,0.0,0.0,0.0
19318,GUAPI,CAUCA,5.199999809265137,4.477382659912109,445.573974609375,29766.0,14854.0,14912.0,26.183929443359375,97.6626968383789,0,0,0,13.93923983693592,335,0.0016,0.0,0.0,0.0,0.0
73236,DOLORES,TOLIMA,5.400000095367432,4.7216715812683105,719.1463012695312,8635.0,3590.0,5045.0,47.65848922729492,53.169798374176025,3,3,0,12.274208435993849,336,0.0017,0.0,0.0,0.0,0.0
25779,SUSA,CUNDINAMARCA,5.300000190734863,4.313207149505615,622.450927734375,6601.0,2778.0,3823.0,34.72931671142578,37.94688558578491,0,0,0,11.918181850299888,337,0.0007,0.0,0.0,0.0,0.0
05425,MACEO,ANTIOQUIA,5.300000190734863,4.776252746582031,483.39892578125,8902.0,3581.0,5321.0,51.43081283569336,61.191691398620605,0,0,0,11.173091037302898,338,0.0008,0.0,0.0,0.0,0.0
52696,SANTA BÁRBARA,NARIÑO,5.199999809265137,4.461702346801758,396.6343994140625,14357.0,3964.0,10393.0,14.35897445678711,99.41392135620116,0,0,0,10.308365880247363,339,0.0008,0.0,0.0,0.0,0.0
15176,CHIQUINQUIRÁ,BOYACÁ,5.199999809265137,4.353987693786621,580.1736450195312,58330.0,51635.0,6695.0,16.304880142211914,18.45106601715088,0,0,0,10.26343422606026,340,0.001,0.0,0.0,0.0,0.0
23807,TIERRALTA,CÓRDOBA,5.199999809265137,4.246097564697266,544.4349975585938,102387.0,46621.0,55766.0,40.57875061035156,84.89290237426758,0,0,0,9.148449989467446,341,0.0009,0.0,0.0,0.0,0.0
25736,SESQUILÉ,CUNDINAMARCA,5.199999809265137,4.293662071228027,600.860595703125,13074.0,4986.0,8088.0,42.83638381958008,45.24847340583801,0,0,0,8.868307815819346,342,0.0007,0.0,0.0,0.0,0.0
25398,LA PEÑA,CUNDINAMARCA,5.300000190734863,4.6968512535095215,727.8220825195312,6060.0,1511.0,4549.0,65.0596694946289,79.04535007476807,0,0,0,8.348735376854515,343,0.0017,0.0,0.0,0.0,0.0
25095,BITUIMA,CUNDINAMARCA,5.300000190734863,4.848386764526367,730.8355712890625,2461.0,621.0,1840.0,42.35033416748047,47.89357137680054,0,0,0,7.8369052595058735,344,0.0025,0.0,0.0,0.0,0.0
19824,TOTORÓ,CAUCA,5.199999809265137,4.528179168701172,585.2897338867188,27710.0,1089.0,26621.0,53.80731964111328,82.07824897766113,0,0,0,7.286609347687028,345,0.0012,0.0,0.0,0.0,0.0
25394,LA PALMA,CUNDINAMARCA,5.300000190734863,4.763917922973633,679.70361328125,9725.0,4899.0,4826.0,43.01911163330078,56.04146385192871,0,0,0,7.234091938545176,346,0.002,0.0,0.0,0.0,0.0
19743,SILVIA,CAUCA,5.199999809265137,4.574559211730957,637.8643798828125,40504.0,4076.0,36428.0,48.73855209350586,58.74980068206787,2,2,0,7.167692908136644,347,0.0023,0.0,0.0,0.0,0.0
25817,TOCANCIPÁ,CUNDINAMARCA,5.099999904632568,4.454166889190674,482.8319091796875,50587.0,23617.0,26970.0,50.68651580810547,59.84264087677002,0,0,0,7.102774828131289,348,0.0008,0.0,0.0,0.0,0.0
52390,LA TOLA,NARIÑO,5.199999809265137,4.726024150848389,263.05975341796875,7963.0,3181.0,4782.0,35.15111541748047,99.60578155517578,0,0,0,6.979589404385793,349,0.0006,0.0,0.0,0.0,0.0
25258,EL PEÑÓN,CUNDINAMARCA,5.400000095367432,4.645112991333008,679.7149658203125,4719.0,970.0,3749.0,67.74647521972656,82.60562992095947,0,0,0,6.966130316122069,350,0.0025,0.0,0.0,0.0,0.0
41349,HOBO,HUILA,5.300000190734863,4.427748203277588,608.71728515625,8175.0,6302.0,1873.0,42.1444206237793,50.459519386291504,0,0,0,6.089429445624288,351,0.0008,0.0,0.0,0.0,0.0
73024,ALPUJARRA,TOLIMA,5.400000095367432,4.661828994750977,727.1250610351562,4892.0,2309.0,2583.0,45.47787094116211,48.171905517578125,0,0,0,5.7285143526073306,352,0.0018,0.0,0.0,0.0,0.0
25867,VIANÍ,CUNDINAMARCA,5.199999809265137,4.856716156005859,756.0476684570312,4676.0,1916.0,2760.0,44.72602844238281,52.05479574203491,0,0,0,5.474588983624256,353,0.0013,0.0,0.0,0.0,0.0
41801,TERUEL,HUILA,5.400000095367432,4.511464595794678,738.0220947265625,8277.0,4408.0,3869.0,46.47108840942383,50.89285707473755,0,0,0,4.632509602980855,354,0.0032,0.0,0.0,0.0,0.0
05647,SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA,5.199999809265137,4.378640651702881,769.9437866210938,7380.0,3162.0,4218.0,55.57244110107422,62.208712577819824,0,0,0,4.525652281227054,355,0.0012,0.0,0.0,0.0,0.0
25491,NOCAIMA,CUNDINAMARCA,5.199999809265137,4.694118022918701,712.2691040039062,5499.0,2119.0,3380.0,47.3945426940918,53.697272300720215,0,0,0,4.446772755753241,356,0.0012,0.0,0.0,0.0,0.0
05079,BARBOSA,ANTIOQUIA,5.099999904632568,4.540191650390625,806.468017578125,64314.0,27477.0,36837.0,45.107887268066406,46.9804071187973,0,0,0,4.290806129199485,357,0.0011,0.0,0.0,0.0,0.0
25823,TOPAIPÍ,CUNDINAMARCA,5.300000190734863,4.776389122009277,591.3903198242188,3935.0,980.0,2955.0,55.22184371948242,82.66211700439453,0,0,0,3.7233198059856742,358,0.0018,0.0,0.0,0.0,0.0
25402,LA VEGA,CUNDINAMARCA,5.199999809265137,4.563225746154785,738.1973876953125,19326.0,8596.0,10730.0,35.0692138671875,40.95802974700928,4,4,0,3.699713541570498,359,0.0011,0.0,0.0,0.0,0.0
05885,YALÍ,ANTIOQUIA,5.199999809265137,4.718077182769775,463.05078125,7724.0,3806.0,3918.0,36.99911117553711,53.91807746887207,0,0,0,3.4656523200579787,360,0.0008,0.0,0.0,0.0,0.0
