divipola,municipio,departamento,mmi_max,vs30_medio,pob_total,pob_cabecera,pob_rural,def_cualitativo,desliz_max,desliz_media,desliz_km2,desliz_frac,licuef_max,licuef_media,licuef_km2,licuef_frac,pob_rural_desliz,pob_licuef
19142,CALOTO,CAUCA,6.199999809265137,614.872802734375,31197.0,5118.0,26079.0,46.780616760253906,0.0016,0.00047120967741935487,0.0,0.0,0.2647,0.013757835218093702,2.5566185160156354,0.009693053311793215,0.0,302.0
19212,CORINTO,CAUCA,6.099999904632568,706.675048828125,27500.0,13340.0,14160.0,42.11590194702149,0.0018,0.0005695409836065574,0.0,0.0,0.18,0.007546758349705303,0.0,0.0,0.0,0.0
19256,EL TAMBO,CAUCA,5.300000190734863,730.8097534179688,58555.0,2546.0,56009.0,42.873023986816406,0.0022,0.0005526996405688388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19300,GUACHENÉ,CAUCA,6.199999809265137,260.02081298828125,20437.0,6520.0,13917.0,63.113006591796875,0.0008,2.3898035050451406e-05,0.0,0.0,0.2847,0.1146,16.618020354101628,0.16631130063965885,0.0,3399.0
19318,GUAPI,CAUCA,5.199999809265137,445.573974609375,29766.0,14854.0,14912.0,26.183929443359375,0.0016,0.00039287651796519635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19355,INZÁ,CAUCA,5.099999904632568,706.2660522460938,29058.0,894.0,28164.0,63.68758392333984,0.0024,0.000608820987654321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19364,JAMBALÓ,CAUCA,5.099999904632568,786.0665283203125,19492.0,1803.0,17689.0,44.5776252746582,0.0031,0.0006286883382586951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19392,LA SIERRA,CAUCA,4.5,651.4285278320312,11466.0,1773.0,9693.0,70.265869140625,0.001,0.0005143666323377961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19397,LA VEGA,CAUCA,4.5,753.294921875,24376.0,689.0,23687.0,75.14019012451172,0.0009,0.0005303482587064676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19418,LÓPEZ DE MICAY,CAUCA,5.699999809265137,545.4224853515625,19757.0,1718.0,18039.0,14.46753215789795,0.0063,0.0004864574062301334,0.0,0.0,0.3736,0.00025598372122599515,1.4913608010091206,0.0004451227266946458,0.0,9.0
19450,MERCADERES,CAUCA,4.800000190734863,566.8267822265625,26766.0,6570.0,20196.0,72.65705108642578,0.0006,0.0004282367447595562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19455,MIRANDA,CAUCA,6.199999809265137,587.9846801757812,32700.0,18447.0,14253.0,33.37406921386719,0.0044,0.0004269425675675676,0.0,0.0,0.2192,0.03419025755879059,2.3435669730143323,0.012318029115341545,0.0,403.0
19473,MORALES,CAUCA,5.5,669.7968139648438,46001.0,2249.0,43752.0,44.373416900634766,0.0016,0.0005963628762541806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19513,PADILLA,CAUCA,6.199999809265137,247.7971038818359,10622.0,4655.0,5967.0,43.77750015258789,0.0,0.0,0.0,0.0,0.2826,0.1411164133738602,14.061401838085994,0.2006079027355623,0.0,2131.0
19517,PÁEZ,CAUCA,5.300000190734863,780.2778930664062,54283.0,2463.0,51820.0,64.5396499633789,0.0254,0.0006375096766509855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19532,PATÍA,CAUCA,5.0,563.424072265625,39457.0,14070.0,25387.0,59.478153228759766,0.0012,0.0004301793181657098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19548,PIENDAMÓ - TUNÍA,CAUCA,5.5,491.87652587890625,42986.0,14339.0,28647.0,37.22857666015625,0.0013,0.0005644352698319079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19573,PUERTO TEJADA,CAUCA,6.5,225.65687561035156,43709.0,37405.0,6304.0,25.69535446166992,0.0,0.0,0.0,0.0,0.3429,0.1580854616895874,42.18420551425798,0.3889980353634578,0.0,17003.0
19585,PURACÉ,CAUCA,5.0,654.39794921875,18221.0,1535.0,16686.0,33.91527557373047,0.0015,0.0005468683049779457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19622,ROSAS,CAUCA,4.699999809265137,702.8248291015625,12211.0,1014.0,11197.0,55.20803451538086,0.0009,0.0005301482182276886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19693,SAN SEBASTIÁN,CAUCA,4.599999904632568,670.2128295898438,10784.0,498.0,10286.0,78.23741149902344,0.0012,0.00048585372559802043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19698,SANTANDER DE QUILICHAO,CAUCA,6.199999809265137,507.1765747070313,130768.0,60193.0,70575.0,34.027896881103516,0.0012,0.00039653250773993804,0.0,0.0,0.3864,0.031782156133828995,24.074824359147232,0.04667492771581991,0.0,6104.0
19701,SANTA ROSA,CAUCA,4.5,757.9047241210938,5310.0,593.0,4717.0,28.87029266357422,0.0011,0.0005504764231614953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19743,SILVIA,CAUCA,5.199999809265137,637.8643798828125,40504.0,4076.0,36428.0,48.73855209350586,0.0023,0.0006088339222614841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19760,SOTARÁ PAISPAMBA,CAUCA,4.900000095367432,685.8563842773438,14806.0,405.0,14401.0,49.10166549682617,0.001,0.0005548169656745826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19780,SUÁREZ,CAUCA,5.400000095367432,724.7693481445312,38524.0,6828.0,31696.0,53.040802001953125,0.0018,0.0006074649230350088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19785,SUCRE,CAUCA,4.300000190734863,781.6237182617188,9826.0,1575.0,8251.0,82.26744079589844,0.0008,0.0004975235849056605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19807,TIMBÍO,CAUCA,5.300000190734863,460.3218994140625,39534.0,15712.0,23822.0,26.524444580078125,0.0009,0.0004977405635300372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19809,TIMBIQUÍ,CAUCA,5.400000095367432,455.1220703125,29935.0,6800.0,23135.0,15.870378494262695,0.0016,0.0004152210131722809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19821,TORIBÍO,CAUCA,5.300000190734863,797.8221435546875,40488.0,2185.0,38303.0,51.24140167236328,0.0018,0.000631952147906471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19824,TOTORÓ,CAUCA,5.199999809265137,585.2897338867188,27710.0,1089.0,26621.0,53.80731964111328,0.0012,0.0005920819563780568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19845,VILLA RICA,CAUCA,6.300000190734863,224.8333282470703,23909.0,16186.0,7723.0,57.548789978027344,0.0,0.0,0.0,0.0,0.3446,0.21388394736842106,48.788803347298376,0.6026315789473684,0.0,14408.0
20710,SAN ALBERTO,CESAR,4.5,328.1537780761719,32327.0,25677.0,6650.0,33.86101531982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20770,SAN MARTÍN,CESAR,4.5,223.18682861328125,34997.0,18821.0,16176.0,38.95330429077149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23466,MONTELÍBANO,CÓRDOBA,4.900000095367432,502.8698425292969,88739.0,65945.0,22794.0,35.901695251464844,0.0008,0.00035471583514099783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23580,PUERTO LIBERTADOR,CÓRDOBA,5.099999904632568,562.7845458984375,46580.0,14280.0,32300.0,34.215450286865234,0.0009,0.0003723173994648777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23682,SAN JOSÉ DE URÉ,CÓRDOBA,4.900000095367432,446.8203125,15711.0,5907.0,9804.0,33.497840881347656,0.0006,0.0003072657545605307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23807,TIERRALTA,CÓRDOBA,5.199999809265137,544.4349975585938,102387.0,46621.0,55766.0,40.57875061035156,0.0009,0.0004942684637225053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25001,AGUA DE DIOS,CUNDINAMARCA,6.0,455.64886474609375,11818.0,9529.0,2289.0,19.80198097229004,0.001,0.0003798886138613861,0.0,0.0,0.0421,0.0022378712871287125,0.0,0.0,0.0,0.0
25019,ALBÁN,CUNDINAMARCA,4.900000095367432,823.3480224609375,7048.0,2378.0,4670.0,42.208702087402344,0.0018,0.0006442708333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25035,ANAPOIMA,CUNDINAMARCA,5.5,608.56884765625,17306.0,8148.0,9158.0,39.41971969604492,0.0017,0.0006231896551724137,0.0,0.0,0.002,5.129982668977469e-05,0.0,0.0,0.0,0.0
25040,ANOLAIMA,CUNDINAMARCA,5.099999904632568,754.9732055664062,14735.0,5510.0,9225.0,39.7703971862793,0.0013,0.0006425231583590648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25053,ARBELÁEZ,CUNDINAMARCA,5.099999904632568,730.6792602539062,10653.0,5135.0,5518.0,25.755813598632812,0.0015,0.0006001124859392576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,BELTRÁN,CUNDINAMARCA,6.199999809265137,586.4170532226562,1769.0,478.0,1291.0,79.66361236572266,0.0014,0.00045598071708345884,0.0,0.0,0.2329,0.011416906474820143,0.21305154300130294,0.001199040767386091,0.0,2.0
25095,BITUIMA,CUNDINAMARCA,5.300000190734863,730.8355712890625,2461.0,621.0,1840.0,42.35033416748047,0.0025,0.000743614248479583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25099,BOJACÁ,CUNDINAMARCA,5.599999904632568,585.0951538085938,11019.0,9176.0,1843.0,19.259992599487305,0.0013,0.000491441908713693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25120,CABRERA,CUNDINAMARCA,5.199999809265137,730.3648071289062,4931.0,1464.0,3467.0,41.05409240722656,0.0022,0.000572984584281021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25123,CACHIPAY,CUNDINAMARCA,5.300000190734863,696.5352172851562,10366.0,4356.0,6010.0,27.57847595214844,0.0013,0.0006356573705179282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25126,CAJICÁ,CUNDINAMARCA,4.800000190734863,437.601806640625,126436.0,79761.0,46675.0,26.452882766723633,0.0008,0.0001969601677148847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25148,CAPARRAPÍ,CUNDINAMARCA,5.400000095367432,763.1543579101562,11089.0,3561.0,7528.0,45.73849868774414,0.0024,0.000681580310880829,0.0,0.0,0.0017,5.872193436960276e-07,0.0,0.0,0.0,0.0
25151,CÁQUEZA,CUNDINAMARCA,4.400000095367432,818.0955810546875,18247.0,9468.0,8779.0,46.30067443847656,0.0011,0.0005888198757763974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25154,CARMEN DE CARUPA,CUNDINAMARCA,4.900000095367432,671.1326293945312,7778.0,2866.0,4912.0,38.30927658081055,0.0011,0.0005582396000714157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25168,CHAGUANÍ,CUNDINAMARCA,6.0,755.3889770507812,4402.0,1304.0,3098.0,61.36882019042969,0.0013,0.0006033457249070631,0.0,0.0,0.0587,0.0006284119106699751,0.0,0.0,0.0,0.0
25175,CHÍA,CUNDINAMARCA,5.199999809265137,501.9812622070313,177550.0,139448.0,38102.0,19.873939514160156,0.0008,0.000262623599208965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25178,CHIPAQUE,CUNDINAMARCA,4.900000095367432,771.4401245117188,10254.0,3699.0,6555.0,54.13854217529297,0.0008,0.0005664770707429789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25181,CHOACHÍ,CUNDINAMARCA,5.099999904632568,804.2383422851562,11302.0,5164.0,6138.0,28.84777069091797,0.0014,0.0005560290799699173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25183,CHOCONTÁ,CUNDINAMARCA,4.800000190734863,598.4549560546875,22093.0,13229.0,8864.0,32.867366790771484,0.0007,0.0004968222971773478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25200,COGUA,CUNDINAMARCA,5.099999904632568,631.3917846679688,25806.0,11039.0,14767.0,34.57802200317383,0.0008,0.0004790716286514606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25214,COTA,CUNDINAMARCA,5.5,429.4268798828125,48798.0,29333.0,19465.0,17.82630729675293,0.0009,0.00020954274353876737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25224,CUCUNUBÁ,CUNDINAMARCA,5.099999904632568,590.904541015625,8367.0,1868.0,6499.0,38.646183013916016,0.0007,0.0004818753020782987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25245,EL COLEGIO,CUNDINAMARCA,5.099999904632568,793.479248046875,27387.0,13688.0,13699.0,21.31816291809082,0.0021,0.0006189810640216411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25258,EL PEÑÓN,CUNDINAMARCA,5.400000095367432,679.7149658203125,4719.0,970.0,3749.0,67.74647521972656,0.0025,0.0006797935688765383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25260,EL ROSAL,CUNDINAMARCA,5.400000095367432,480.82470703125,27654.0,25305.0,2349.0,20.254880905151367,0.0008,0.00031043319097010365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25269,FACATATIVÁ,CUNDINAMARCA,5.599999904632568,517.6222534179688,168471.0,157606.0,10865.0,14.356435775756836,0.0011,0.00041433366901644843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25279,FÓMEQUE,CUNDINAMARCA,4.599999904632568,747.998046875,12363.0,6380.0,5983.0,30.149015426635746,0.005,0.0005529459428174557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25281,FOSCA,CUNDINAMARCA,4.599999904632568,842.4823608398438,5534.0,1744.0,3790.0,71.45196533203125,0.0011,0.0005991866028708133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25286,FUNZA,CUNDINAMARCA,5.599999904632568,223.04852294921875,125880.0,121598.0,4282.0,10.637444496154783,0.0006,4.73186119873817e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25288,FÚQUENE,CUNDINAMARCA,5.199999809265137,554.1369018554688,4926.0,516.0,4410.0,44.75287628173828,0.0007,0.000301304945054945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25290,FUSAGASUGÁ,CUNDINAMARCA,5.199999809265137,693.1350708007812,162844.0,141800.0,21044.0,15.538233757019045,0.0015,0.0005945269526952694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25293,GACHALÁ,CUNDINAMARCA,4.400000095367432,789.1761474609375,4538.0,1880.0,2658.0,53.75,0.0013,0.0005504361068807975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25295,GACHANCIPÁ,CUNDINAMARCA,5.300000190734863,555.29541015625,21830.0,15981.0,5849.0,20.736900329589844,0.0007,0.00028694581280788175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25297,GACHETÁ,CUNDINAMARCA,4.599999904632568,782.5326538085938,8615.0,4152.0,4463.0,52.3232307434082,0.0009,0.000531732948691531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25299,GAMA,CUNDINAMARCA,4.199999809265137,833.6522827148438,3206.0,1019.0,2187.0,68.4257583618164,0.0008,0.0005428853754940713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25307,GIRARDOT,CUNDINAMARCA,6.099999904632568,504.8666687011719,104326.0,100704.0,3622.0,16.480606079101562,0.0022,0.0004765887658876588,0.0,0.0,0.1729,0.015000995024875622,0.0,0.0,0.0,0.0
25312,GRANADA,CUNDINAMARCA,5.0,683.7423706054688,7689.0,2595.0,5094.0,43.141693115234375,0.0017,0.0005983304042179262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25317,GUACHETÁ,CUNDINAMARCA,5.300000190734863,547.3017578125,15106.0,7757.0,7349.0,33.75148010253906,0.0007,0.0004179799874921826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25320,GUADUAS,CUNDINAMARCA,6.099999904632568,647.0240478515625,30669.0,16016.0,14653.0,48.67084503173828,0.0033,0.0005843354210160054,0.0,0.0,0.2772,0.0031917689732142854,2.1305154300130296,0.0027901785714285715,0.0,86.0
25322,GUASCA,CUNDINAMARCA,5.199999809265137,650.5906982421875,18176.0,8752.0,9424.0,24.399261474609375,0.0008,0.0004904902539870054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25324,GUATAQUÍ,CUNDINAMARCA,5.900000095367432,617.39208984375,3195.0,1612.0,1583.0,59.13043594360352,0.0015,0.0006654161781946071,0.0,0.0,0.0616,0.0006769767441860465,0.0,0.0,0.0,0.0
25326,GUATAVITA,CUNDINAMARCA,5.0,648.0660400390625,6357.0,2726.0,3631.0,37.92415237426758,0.0007,0.00047869785082174453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25328,GUAYABAL DE SÍQUIMA,CUNDINAMARCA,5.300000190734863,713.1200561523438,5227.0,1600.0,3627.0,33.16474151611328,0.0015,0.0006686257562662056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25335,GUAYABETAL,CUNDINAMARCA,4.5,867.076416015625,7142.0,2799.0,4343.0,59.56696701049805,0.0009,0.0005756161761186887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25339,GUTIÉRREZ,CUNDINAMARCA,4.800000190734863,825.74462890625,3517.0,1288.0,2229.0,57.238494873046875,0.0034,0.0006301986599271188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25368,JERUSALÉN,CUNDINAMARCA,5.699999809265137,695.7513427734375,2115.0,886.0,1229.0,67.9918441772461,0.0015,0.0006119510439164867,0.0,0.0,0.0101,0.00016986564299424184,0.0,0.0,0.0,0.0
25372,JUNÍN,CUNDINAMARCA,4.599999904632568,792.4000854492188,4854.0,1086.0,3768.0,60.51091003417969,0.0012,0.0005393831370117794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25377,LA CALERA,CUNDINAMARCA,5.300000190734863,700.7086791992188,44374.0,18940.0,25434.0,26.8399658203125,0.0008,0.0005360345670960378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25386,LA MESA,CUNDINAMARCA,5.400000095367432,688.8421020507812,38076.0,22548.0,15528.0,26.20775032043457,0.0012,0.0006200929567393636,0.0,0.0,0.0017,2.4320457796852644e-06,0.0,0.0,0.0,0.0
25394,LA PALMA,CUNDINAMARCA,5.300000190734863,679.70361328125,9725.0,4899.0,4826.0,43.01911163330078,0.002,0.0007116220735785952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25398,LA PEÑA,CUNDINAMARCA,5.300000190734863,727.8220825195312,6060.0,1511.0,4549.0,65.0596694946289,0.0017,0.0006784736623807548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25402,LA VEGA,CUNDINAMARCA,5.199999809265137,738.1973876953125,19326.0,8596.0,10730.0,35.0692138671875,0.0011,0.0006374487004103966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25407,LENGUAZAQUE,CUNDINAMARCA,4.800000190734863,615.7301025390625,10704.0,3792.0,6912.0,45.75619888305664,0.0007,0.0004813483915126626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25426,MACHETÁ,CUNDINAMARCA,4.699999809265137,793.0379638671875,6285.0,2198.0,4087.0,56.36604690551758,0.0009,0.0005245467224546722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25430,MADRID,CUNDINAMARCA,5.599999904632568,298.3733215332031,146635.0,139712.0,6923.0,15.924946784973145,0.001,0.00011850200624164065,0.0,0.0,0.0654,0.0007722419928825624,0.0,0.0,0.0,0.0
25436,MANTA,CUNDINAMARCA,4.099999904632568,828.6934814453125,3420.0,1185.0,2235.0,44.73877716064453,0.0007,0.0005331203931203932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25438,MEDINA,CUNDINAMARCA,4.800000190734863,719.1273193359375,8581.0,5254.0,3327.0,33.870967864990234,0.0101,0.0004756843370276405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25473,MOSQUERA,CUNDINAMARCA,5.599999904632568,331.6695251464844,185735.0,182389.0,3346.0,10.666922569274902,0.0009,0.00016329813976872798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25483,NARIÑO,CUNDINAMARCA,5.900000095367432,652.6303100585938,2492.0,1846.0,646.0,40.69767379760742,0.0015,0.0006704130643611911,0.0,0.0,0.0136,0.0004405405405405405,0.0,0.0,0.0,0.0
25486,NEMOCÓN,CUNDINAMARCA,5.199999809265137,510.7887878417969,15058.0,8253.0,6805.0,37.37648391723633,0.0007,0.0003081533477321814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25488,NILO,CUNDINAMARCA,5.699999809265137,611.0171508789062,11069.0,3742.0,7327.0,45.08283233642578,0.0021,0.0005530583214793741,0.0,0.0,0.0683,0.0007754770992366412,0.0,0.0,0.0,0.0
25489,NIMAIMA,CUNDINAMARCA,5.099999904632568,765.2152709960938,3669.0,1034.0,2635.0,50.30211639404297,0.0017,0.0006837354781054512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25491,NOCAIMA,CUNDINAMARCA,5.199999809265137,712.2691040039062,5499.0,2119.0,3380.0,47.3945426940918,0.0012,0.0006414086687306502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25506,VENECIA,CUNDINAMARCA,5.199999809265137,763.8147583007812,4565.0,1602.0,2963.0,35.23997497558594,0.0015,0.0005857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25513,PACHO,CUNDINAMARCA,4.800000190734863,765.7952270507812,25012.0,14881.0,10131.0,37.0934944152832,0.0015,0.0006125214861827316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25518,PAIME,CUNDINAMARCA,4.800000190734863,754.1519775390625,3718.0,719.0,2999.0,45.63380432128906,0.0021,0.0006322007958371593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25524,PANDI,CUNDINAMARCA,5.099999904632568,768.364013671875,4883.0,1402.0,3481.0,44.553314208984375,0.0019,0.0006193164933135215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25530,PARATEBUENO,CUNDINAMARCA,4.800000190734863,507.9359130859375,8909.0,4402.0,4507.0,50.341426849365234,0.0007,0.00022249829040346482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25535,PASCA,CUNDINAMARCA,5.0,765.55859375,9417.0,3532.0,5885.0,41.39372634887695,0.0012,0.0006049559255631732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25572,PUERTO SALGAR,CUNDINAMARCA,6.0,393.1512451171875,15796.0,12046.0,3750.0,23.18053817749023,0.001,0.000253381517811048,0.0,0.0,0.3975,0.08063370324702014,110.14764773167362,0.21249486230990547,0.0,3357.0
25580,PULÍ,CUNDINAMARCA,5.599999904632568,731.3798828125,3731.0,1043.0,2688.0,67.78455352783203,0.001,0.000611236863379143,0.0,0.0,0.0017,1.2242686890574216e-05,0.0,0.0,0.0,0.0
25592,QUEBRADANEGRA,CUNDINAMARCA,5.099999904632568,785.1234741210938,4957.0,838.0,4119.0,58.81642532348633,0.0018,0.0006737192282102461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25594,QUETAME,CUNDINAMARCA,4.400000095367432,866.2671508789062,5191.0,1824.0,3367.0,70.71256256103516,0.001,0.0005873021999228097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25596,QUIPILE,CUNDINAMARCA,5.400000095367432,745.555419921875,5561.0,987.0,4574.0,61.753807067871094,0.0016,0.0006807419758232596,0.0,0.0,0.0004,1.3289036544850498e-06,0.0,0.0,0.0,0.0
25599,APULO,CUNDINAMARCA,5.599999904632568,643.558349609375,8689.0,4215.0,4474.0,40.19505310058594,0.0024,0.0006901218450826806,0.0,0.0,0.0077,7.922535211267605e-05,0.0,0.0,0.0,0.0
25612,RICAURTE,CUNDINAMARCA,6.099999904632568,413.11627197265625,15834.0,9623.0,6211.0,28.200172424316406,0.0014,0.0003136156081361561,0.0,0.0,0.1916,0.02067213930348259,0.0,0.0,0.0,0.0
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,4.800000190734863,848.8900146484375,12209.0,1878.0,10331.0,45.2801628112793,0.0026,0.000636867469879518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25649,SAN BERNARDO,CUNDINAMARCA,5.099999904632568,736.4588623046875,8732.0,4182.0,4550.0,33.046085357666016,0.0009,0.0005712127751402676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25653,SAN CAYETANO,CUNDINAMARCA,4.599999904632568,794.435302734375,4790.0,1023.0,3767.0,55.63093566894531,0.0016,0.000597450581932385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25658,SAN FRANCISCO,CUNDINAMARCA,4.800000190734863,787.6371459960938,13130.0,6280.0,6850.0,29.071754455566406,0.0012,0.0006188535602328706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,6.099999904632568,728.626708984375,8443.0,3587.0,4856.0,55.2031364440918,0.0014,0.0005824287652645861,0.0,0.0,0.0948,0.001471215207060421,0.0,0.0,0.0,0.0
25718,SASAIMA,CUNDINAMARCA,5.099999904632568,713.0088500976562,11493.0,3635.0,7858.0,41.34093475341797,0.0018,0.000651935021500239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25736,SESQUILÉ,CUNDINAMARCA,5.199999809265137,600.860595703125,13074.0,4986.0,8088.0,42.83638381958008,0.0007,0.00044207340143776006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25740,SIBATÉ,CUNDINAMARCA,5.199999809265137,619.4749755859375,40496.0,27027.0,13469.0,24.882152557373047,0.001,0.0005246849196001739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25743,SILVANIA,CUNDINAMARCA,5.0,748.0200805664062,22561.0,8797.0,13764.0,40.15875244140625,0.0016,0.0006006559527714005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25745,SIMIJACA,CUNDINAMARCA,5.400000095367432,512.9452514648438,14680.0,9597.0,5083.0,24.57843589782715,0.001,0.000348323254535459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25754,SOACHA,CUNDINAMARCA,5.5,547.73193359375,895878.0,888398.0,7480.0,17.772232055664062,0.0013,0.00044491766042021577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25758,SOPÓ,CUNDINAMARCA,5.0,573.5855712890625,34015.0,22576.0,11439.0,16.76027488708496,0.0008,0.0003280230326295585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25769,SUBACHOQUE,CUNDINAMARCA,5.0,644.4217529296875,18259.0,10193.0,8066.0,25.480470657348633,0.0008,0.0005233044365119837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25772,SUESCA,CUNDINAMARCA,5.199999809265137,567.1888427734375,19762.0,10339.0,9423.0,29.41586685180664,0.0008,0.000480110497237569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
